OrderDate,Month,Year,ProductName,SubcategoryName,CategoryName,ProductColor,ProductSize,ProductStyle,ProductCost,ProductPrice,Prefix,FirstName,LastName,Age,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,HomeOwner,Occupation,Region,Country,Continent,OrderQuantity,OrderQuantity_MA3,OrderQuantity_MA6,OrderQuantity_pct_change
2017-06-26,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MS.,KELSEY,SHEN,49,S,F,70000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.3333333333333333,1.5,1.0
2017-06-26,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MS.,KELSEY,SHEN,49,S,F,70000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.5,-0.5
2017-06-26,6,2017,"Road-250 Black, 58",Road Bikes,Bikes,Black,58,U,1320.6838,2181.5625,MS.,KELSEY,SHEN,49,S,F,70000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-26,6,2017,Road Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.3623,8.99,MS.,KELSEY,SHEN,49,S,F,70000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.0,1.1666666666666667,0.0
2017-06-26,6,2017,Road Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.3623,8.99,MR.,KELVIN,SUN,47,S,M,30000.0,0,Bachelors,Y,Clerical,France,France,Europe,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-26,6,2017,"Road-250 Black, 48",Road Bikes,Bikes,Black,48,U,1320.6838,2181.5625,MR.,KELVIN,SUN,47,S,M,30000.0,0,Bachelors,Y,Clerical,France,France,Europe,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-26,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MR.,KELVIN,NARA,48,S,M,20000.0,0,Partial College,Y,Manual,Germany,Germany,Europe,2,1.6666666666666667,1.3333333333333333,1.0
2017-06-26,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,KELVIN,NARA,48,S,M,20000.0,0,Partial College,Y,Manual,Germany,Germany,Europe,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-26,6,2017,"Half-Finger Gloves, S",Gloves,Clothing,Black,S,U,9.7136,23.5481,MS.,KELLI,WU,44,S,F,50000.0,0,Graduate Degree,Y,Skilled Manual,United Kingdom,United Kingdom,Europe,2,1.6666666666666667,1.5,1.0
2017-06-26,6,2017,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,Yellow,L,U,41.5723,53.99,MRS.,MORGAN,HUGHES,47,M,F,50000.0,1,Bachelors,Y,Skilled Manual,Canada,Canada,North America,1,1.3333333333333333,1.5,-0.5
2017-06-26,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MR.,JOSE,CARTER,44,M,M,50000.0,0,Graduate Degree,Y,Skilled Manual,Canada,Canada,North America,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-26,6,2017,ML Road Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MS.,MORGAN,EVANS,50,M,F,40000.0,0,Bachelors,Y,Clerical,Germany,Germany,Europe,2,1.3333333333333333,1.5,1.0
2017-06-26,6,2017,ML Road Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MS.,SANDRA,ZHENG,46,S,F,80000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.6666666666666667,1.5,0.0
2017-06-26,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MR.,ZACHARY,ROSS,56,S,M,130000.0,1,Bachelors,N,Management,Southwest,United States,North America,1,1.6666666666666667,1.5,-0.5
2017-06-26,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MS.,SARAH,THOMAS,50,S,F,110000.0,0,Graduate Degree,N,Management,Northwest,United States,North America,2,1.6666666666666667,1.5,1.0
2017-06-26,6,2017,"Classic Vest, M",Vests,Clothing,Blue,M,U,23.749,63.5,MS.,SARAH,THOMAS,50,S,F,110000.0,0,Graduate Degree,N,Management,Northwest,United States,North America,1,1.3333333333333333,1.5,-0.5
2017-06-26,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MR.,SEAN,ROBERTS,53,S,M,130000.0,2,Graduate Degree,N,Management,Southwest,United States,North America,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-26,6,2017,ML Mountain Tire,Tires and Tubes,Accessories,Black,0,0,11.2163,29.99,MR.,SEAN,ROBERTS,53,S,M,130000.0,2,Graduate Degree,N,Management,Southwest,United States,North America,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-26,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MR.,SEAN,ROBERTS,53,S,M,130000.0,2,Graduate Degree,N,Management,Southwest,United States,North America,1,1.6666666666666667,1.5,-0.5
2017-06-26,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MRS.,TAMARA,YANG,55,M,F,70000.0,1,Bachelors,Y,Professional,Southwest,United States,North America,3,2.0,1.8333333333333333,2.0
2017-06-26,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MRS.,TAMARA,YANG,55,M,F,70000.0,1,Bachelors,Y,Professional,Southwest,United States,North America,3,2.3333333333333335,2.0,0.0
2017-06-26,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MS.,SANDRA,ZHENG,46,S,F,80000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,3,3.0,2.3333333333333335,0.0
2017-06-26,6,2017,Road Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.3623,8.99,MRS.,TAMARA,YANG,55,M,F,70000.0,1,Bachelors,Y,Professional,Southwest,United States,North America,1,2.3333333333333335,2.1666666666666665,-0.6666666666666667
2017-06-26,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MRS.,TAYLOR,MILLER,54,M,F,60000.0,5,Bachelors,Y,Professional,Australia,Australia,Pacific,2,2.0,2.1666666666666665,1.0
2017-06-26,6,2017,ML Mountain Tire,Tires and Tubes,Accessories,Black,0,0,11.2163,29.99,MRS.,TAYLOR,MILLER,54,M,F,60000.0,5,Bachelors,Y,Professional,Australia,Australia,Pacific,2,1.6666666666666667,2.3333333333333335,0.0
2017-06-26,6,2017,"Long-Sleeve Logo Jersey, L",Jerseys,Clothing,Multi,L,U,31.7244,48.0673,MRS.,TERESA,DIAZ,79,M,F,30000.0,1,Graduate Degree,Y,Clerical,United Kingdom,United Kingdom,Europe,1,1.6666666666666667,2.0,-0.5
2017-06-26,6,2017,"Women's Mountain Shorts, S",Shorts,Clothing,Black,S,W,26.1763,69.99,MRS.,TERESA,DIAZ,79,M,F,30000.0,1,Graduate Degree,Y,Clerical,United Kingdom,United Kingdom,Europe,1,1.3333333333333333,1.6666666666666667,0.0
2017-06-26,6,2017,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,Silver,40,W,419.7784,769.49,MRS.,TERESA,DIAZ,79,M,F,30000.0,1,Graduate Degree,Y,Clerical,United Kingdom,United Kingdom,Europe,1,1.0,1.3333333333333333,0.0
2017-06-26,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MR.,TIMOTHY,CAMPBELL,77,S,M,60000.0,3,Bachelors,N,Management,Canada,Canada,North America,2,1.3333333333333333,1.5,1.0
2017-06-26,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MR.,TIMOTHY,CAMPBELL,77,S,M,60000.0,3,Bachelors,N,Management,Canada,Canada,North America,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-26,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MR.,VINCENT,YANG,72,S,M,80000.0,5,Partial College,N,Professional,Germany,Germany,Europe,2,1.6666666666666667,1.3333333333333333,1.0
2017-06-26,6,2017,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,Silver,42,U,1117.8559,2071.4196,MR.,ZACHARY,ROSS,56,S,M,130000.0,1,Bachelors,N,Management,Southwest,United States,North America,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-26,6,2017,"Touring-1000 Blue, 54",Touring Bikes,Bikes,Blue,54,U,1481.9379,2384.07,MRS.,TAMARA,YANG,55,M,F,70000.0,1,Bachelors,Y,Professional,Southwest,United States,North America,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-26,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MS.,MORGAN,EVANS,50,M,F,40000.0,0,Bachelors,Y,Clerical,Germany,Germany,Europe,2,1.3333333333333333,1.5,1.0
2017-06-26,6,2017,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,Yellow,S,U,41.5723,53.99,MR.,SAMUEL,JACKSON,62,M,M,80000.0,3,Partial College,Y,Professional,Southwest,United States,North America,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-26,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MR.,SAMUEL,JACKSON,62,M,M,80000.0,3,Partial College,Y,Professional,Southwest,United States,North America,3,2.0,1.6666666666666667,2.0
2017-06-26,6,2017,"Road-350-W Yellow, 42",Road Bikes,Bikes,Yellow,42,W,1082.51,1700.99,MS.,MORGAN,EVANS,50,M,F,40000.0,0,Bachelors,Y,Clerical,Germany,Germany,Europe,1,1.6666666666666667,1.5,-0.6666666666666667
2017-06-26,6,2017,HL Road Tire,Tires and Tubes,Accessories,Black,0,0,12.1924,32.6,MRS.,NANCY,CHAPMAN,54,M,F,80000.0,4,Partial College,Y,Professional,Canada,Canada,North America,1,1.6666666666666667,1.5,0.0
2017-06-26,6,2017,"Road-550-W Yellow, 40",Road Bikes,Bikes,Yellow,40,W,605.6492,1000.4375,MS.,NANCY,KOVAR,62,S,F,80000.0,2,Partial College,Y,Skilled Manual,Australia,Australia,Pacific,1,1.0,1.5,0.0
2017-06-26,6,2017,"Short-Sleeve Classic Jersey, XL",Jerseys,Clothing,Yellow,XL,U,41.5723,53.99,MS.,NANCY,KOVAR,62,S,F,80000.0,2,Partial College,Y,Skilled Manual,Australia,Australia,Pacific,1,1.0,1.3333333333333333,0.0
2017-06-26,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MRS.,NATALIE,RICHARDSON,47,M,F,50000.0,1,Bachelors,Y,Skilled Manual,Southwest,United States,North America,1,1.0,1.3333333333333333,0.0
2017-06-26,6,2017,"Road-350-W Yellow, 44",Road Bikes,Bikes,Yellow,44,W,1082.51,1700.99,MRS.,NATALIE,RICHARDSON,47,M,F,50000.0,1,Bachelors,Y,Skilled Manual,Southwest,United States,North America,1,1.0,1.0,0.0
2017-06-26,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MR.,OMAR,ZHAO,61,M,M,120000.0,3,Partial High School,N,Professional,United Kingdom,United Kingdom,Europe,3,1.6666666666666667,1.3333333333333333,2.0
2017-06-26,6,2017,"Half-Finger Gloves, L",Gloves,Clothing,Black,L,U,9.7136,23.5481,MRS.,PAMELA,PRASAD,62,S,F,100000.0,2,High School,Y,Professional,France,France,Europe,3,2.3333333333333335,1.6666666666666667,0.0
2017-06-26,6,2017,LL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MRS.,PAMELA,PRASAD,62,S,F,100000.0,2,High School,Y,Professional,France,France,Europe,2,2.6666666666666665,1.8333333333333333,-0.33333333333333337
2017-06-26,6,2017,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,Silver,42,U,1117.8559,2071.4196,MR.,SAMUEL,JACKSON,62,M,M,80000.0,3,Partial College,Y,Professional,Southwest,United States,North America,1,2.0,1.8333333333333333,-0.5
2017-06-26,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MR.,PHILLIP,RANA,59,S,M,30000.0,1,Bachelors,Y,Clerical,Germany,Germany,Europe,2,1.6666666666666667,2.0,1.0
2017-06-26,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,PHILLIP,RANA,59,S,M,30000.0,1,Bachelors,Y,Clerical,Germany,Germany,Europe,1,1.3333333333333333,2.0,-0.5
2017-06-26,6,2017,"Mountain-200 Black, 46",Mountain Bikes,Bikes,Black,46,U,1105.81,2049.0982,MR.,PHILLIP,RANA,59,S,M,30000.0,1,Bachelors,Y,Clerical,Germany,Germany,Europe,1,1.3333333333333333,1.6666666666666667,0.0
2017-06-26,6,2017,Road Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.3623,8.99,MR.,PRESTON,RAMAN,68,M,M,100000.0,3,Partial College,Y,Management,Germany,Germany,Europe,2,1.3333333333333333,1.5,1.0
2017-06-26,6,2017,"Touring-1000 Blue, 54",Touring Bikes,Bikes,Blue,54,U,1481.9379,2384.07,MR.,PRESTON,RAMAN,68,M,M,100000.0,3,Partial College,Y,Management,Germany,Germany,Europe,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-26,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MR.,RAFAEL,WU,45,S,M,40000.0,2,Partial College,Y,Clerical,United Kingdom,United Kingdom,Europe,2,1.6666666666666667,1.5,1.0
2017-06-26,6,2017,"Touring-3000 Yellow, 62",Touring Bikes,Bikes,Yellow,62,U,461.4448,742.35,MR.,RAFAEL,WU,45,S,M,40000.0,2,Partial College,Y,Clerical,United Kingdom,United Kingdom,Europe,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-26,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MRS.,REBEKAH,PRASAD,59,M,F,130000.0,2,Partial College,Y,Professional,United Kingdom,United Kingdom,Europe,3,2.0,1.6666666666666667,2.0
2017-06-26,6,2017,Touring Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MRS.,REBEKAH,PRASAD,59,M,F,130000.0,2,Partial College,Y,Professional,United Kingdom,United Kingdom,Europe,2,2.0,1.8333333333333333,-0.33333333333333337
2017-06-26,6,2017,"Mountain-200 Black, 38",Mountain Bikes,Bikes,Black,38,U,1105.81,2049.0982,MR.,REGINALD,BLANCO,61,M,M,90000.0,2,High School,Y,Professional,France,France,Europe,1,2.0,1.6666666666666667,-0.5
2017-06-26,6,2017,Mountain Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.7363,9.99,MR.,PHILLIP,RANA,59,S,M,30000.0,1,Bachelors,Y,Clerical,Germany,Germany,Europe,2,1.6666666666666667,1.8333333333333333,1.0
2017-06-26,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MRS.,JOANNA,CARLSON,50,S,F,80000.0,5,Graduate Degree,Y,Management,Australia,Australia,Pacific,1,1.3333333333333333,1.6666666666666667,-0.5
2017-06-26,6,2017,"Touring-1000 Yellow, 46",Touring Bikes,Bikes,Yellow,46,U,1481.9379,2384.07,MS.,BIANCA,ZHAO,49,S,F,70000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.6666666666666667,0.0
2017-06-26,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MS.,JILL,RUBIO,41,S,F,30000.0,0,Partial College,N,Clerical,United Kingdom,United Kingdom,Europe,1,1.0,1.3333333333333333,0.0
2017-06-26,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MR.,CEDRIC,XIE,48,S,M,30000.0,0,Bachelors,Y,Clerical,France,France,Europe,1,1.0,1.1666666666666667,0.0
2017-06-26,6,2017,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,Multi,XL,U,31.7244,48.0673,MR.,CEDRIC,XIE,48,S,M,30000.0,0,Bachelors,Y,Clerical,France,France,Europe,1,1.0,1.1666666666666667,0.0
2017-06-26,6,2017,"Road-350-W Yellow, 40",Road Bikes,Bikes,Yellow,40,W,1082.51,1700.99,MR.,CEDRIC,XIE,48,S,M,30000.0,0,Bachelors,Y,Clerical,France,France,Europe,1,1.0,1.0,0.0
2017-06-26,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MR.,CHRISTIAN,MARTIN,81,M,M,40000.0,3,Partial College,N,Professional,Canada,Canada,North America,2,1.3333333333333333,1.1666666666666667,1.0
2017-06-26,6,2017,Mountain Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.8663,4.99,MR.,CHRISTIAN,MARTIN,81,M,M,40000.0,3,Partial College,N,Professional,Canada,Canada,North America,2,1.6666666666666667,1.3333333333333333,0.0
2017-06-26,6,2017,Hitch Rack - 4-Bike,Bike Racks,Accessories,Black,0,0,44.88,120.0,MR.,CHRISTIAN,MARTIN,81,M,M,40000.0,3,Partial College,N,Professional,Canada,Canada,North America,1,1.6666666666666667,1.3333333333333333,-0.5
2017-06-26,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,CHRISTIAN,BRYANT,60,M,M,60000.0,2,High School,N,Professional,Northwest,United States,North America,1,1.3333333333333333,1.3333333333333333,0.0
2017-06-26,6,2017,"Road-550-W Yellow, 42",Road Bikes,Bikes,Yellow,42,W,605.6492,1000.4375,MR.,CHRISTIAN,BRYANT,60,M,M,60000.0,2,High School,N,Professional,Northwest,United States,North America,1,1.0,1.3333333333333333,0.0
2017-06-26,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,CLARENCE,LUO,55,S,M,70000.0,1,Bachelors,Y,Professional,Southwest,United States,North America,1,1.0,1.3333333333333333,0.0
2017-06-26,6,2017,"Touring-1000 Blue, 54",Touring Bikes,Bikes,Blue,54,U,1481.9379,2384.07,MR.,CLARENCE,LUO,55,S,M,70000.0,1,Bachelors,Y,Professional,Southwest,United States,North America,1,1.0,1.1666666666666667,0.0
2017-06-26,6,2017,"Road-550-W Yellow, 38",Road Bikes,Bikes,Yellow,38,W,605.6492,1000.4375,MR.,CODY,STEWART,47,M,M,50000.0,1,Graduate Degree,Y,Skilled Manual,Canada,Canada,North America,1,1.0,1.0,0.0
2017-06-26,6,2017,"Short-Sleeve Classic Jersey, L",Jerseys,Clothing,Yellow,L,U,41.5723,53.99,MR.,CODY,STEWART,47,M,M,50000.0,1,Graduate Degree,Y,Skilled Manual,Canada,Canada,North America,1,1.0,1.0,0.0
2017-06-26,6,2017,"Road-750 Black, 44",Road Bikes,Bikes,Black,44,U,343.6496,539.99,MR.,DALTON,BROWN,65,M,M,60000.0,2,High School,N,Professional,Canada,Canada,North America,1,1.0,1.0,0.0
2017-06-26,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MR.,DARRELL,YUAN,54,M,M,70000.0,0,Bachelors,N,Professional,Australia,Australia,Pacific,2,1.3333333333333333,1.1666666666666667,1.0
2017-06-26,6,2017,"Sport-100 Helmet, Blue",Helmets,Accessories,Blue,0,0,12.0278,33.6442,MR.,DARRELL,YUAN,54,M,M,70000.0,0,Bachelors,N,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.1666666666666667,-0.5
2017-06-26,6,2017,"Short-Sleeve Classic Jersey, S",Jerseys,Clothing,Yellow,S,U,41.5723,53.99,MR.,DARRELL,YUAN,54,M,M,70000.0,0,Bachelors,N,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.1666666666666667,0.0
2017-06-26,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MR.,DARREN,ALVAREZ,40,S,M,30000.0,0,Partial College,N,Clerical,Germany,Germany,Europe,3,1.6666666666666667,1.5,2.0
2017-06-26,6,2017,Mountain Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.7363,9.99,MR.,DARREN,ALVAREZ,40,S,M,30000.0,0,Partial College,N,Clerical,Germany,Germany,Europe,2,2.0,1.6666666666666667,-0.33333333333333337
2017-06-26,6,2017,"Sport-100 Helmet, Red",Helmets,Accessories,Red,0,0,13.0863,34.99,MR.,DARREN,ALVAREZ,40,S,M,30000.0,0,Partial College,N,Clerical,Germany,Germany,Europe,1,2.0,1.6666666666666667,-0.5
2017-06-26,6,2017,HL Mountain Tire,Tires and Tubes,Accessories,Black,0,0,13.09,35.0,MS.,BRITTANY,RUSSELL,54,S,F,90000.0,0,Partial College,N,Professional,Northwest,United States,North America,1,1.3333333333333333,1.5,0.0
2017-06-26,6,2017,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,Silver,42,U,1117.8559,2071.4196,MS.,BRITTANY,RUSSELL,54,S,F,90000.0,0,Partial College,N,Professional,Northwest,United States,North America,1,1.0,1.5,0.0
2017-06-26,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MS.,BRITTANY,RUSSELL,54,S,F,90000.0,0,Partial College,N,Professional,Northwest,United States,North America,2,1.3333333333333333,1.6666666666666667,1.0
2017-06-26,6,2017,"Women's Mountain Shorts, L",Shorts,Clothing,Black,L,W,26.1763,69.99,MR.,BRETT,VAN,61,M,M,80000.0,1,Partial College,N,Skilled Manual,Australia,Australia,Pacific,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-26,6,2017,HL Road Tire,Tires and Tubes,Accessories,Black,0,0,12.1924,32.6,MS.,JILL,RUBIO,41,S,F,30000.0,0,Partial College,N,Clerical,United Kingdom,United Kingdom,Europe,1,1.3333333333333333,1.1666666666666667,0.0
2017-06-26,6,2017,All-Purpose Bike Stand,Bike Stands,Accessories,Black,0,0,59.466,159.0,MRS.,ABIGAIL,WILLIAMS,59,S,F,20000.0,1,Bachelors,Y,Manual,United Kingdom,United Kingdom,Europe,1,1.0,1.1666666666666667,0.0
2017-06-26,6,2017,"Mountain-400-W Silver, 40",Mountain Bikes,Bikes,Silver,40,W,419.7784,769.49,MRS.,ABIGAIL,WILLIAMS,59,S,F,20000.0,1,Bachelors,Y,Manual,United Kingdom,United Kingdom,Europe,1,1.0,1.1666666666666667,0.0
2017-06-26,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MR.,ADAM,WASHINGTON,52,M,M,50000.0,3,Bachelors,Y,Skilled Manual,Canada,Canada,North America,2,1.3333333333333333,1.3333333333333333,1.0
2017-06-26,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MR.,ADRIAN,HOWARD,50,S,M,70000.0,0,Partial College,Y,Skilled Manual,Northwest,United States,North America,3,2.0,1.5,0.5
2017-06-26,6,2017,"Racing Socks, M",Socks,Clothing,White,M,U,3.3623,8.99,MS.,ALEXIS,RUSSELL,45,M,F,100000.0,0,High School,Y,Management,Australia,Australia,Pacific,2,2.3333333333333335,1.6666666666666667,-0.33333333333333337
2017-06-26,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MS.,ALEXIS,RUSSELL,45,M,F,100000.0,0,High School,Y,Management,Australia,Australia,Pacific,2,2.3333333333333335,1.8333333333333333,0.0
2017-06-26,6,2017,Road Bottle Cage,Bottles and Cages,Accessories,Black,0,0,3.3623,8.99,MRS.,ANNE,GILL,71,S,F,30000.0,2,Partial College,N,Clerical,Australia,Australia,Pacific,2,2.0,2.0,0.0
2017-06-26,6,2017,"Road-750 Black, 58",Road Bikes,Bikes,Black,58,U,343.6496,539.99,MRS.,ANNE,GILL,71,S,F,30000.0,2,Partial College,N,Clerical,Australia,Australia,Pacific,1,1.6666666666666667,2.0,-0.5
2017-06-26,6,2017,"Mountain-400-W Silver, 46",Mountain Bikes,Bikes,Silver,46,W,419.7784,769.49,MR.,DARREN,ALVAREZ,40,S,M,30000.0,0,Partial College,N,Clerical,Germany,Germany,Europe,1,1.3333333333333333,1.8333333333333333,0.0
2017-06-26,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MR.,ARTURO,CARSON,59,S,M,70000.0,5,Bachelors,Y,Professional,Southwest,United States,North America,2,1.3333333333333333,1.6666666666666667,1.0
2017-06-26,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MR.,AUSTIN,KUMAR,55,M,M,70000.0,1,Partial College,Y,Skilled Manual,Canada,Canada,North America,2,1.6666666666666667,1.6666666666666667,0.0
2017-06-26,6,2017,Fender Set - Mountain,Fenders,Accessories,Black,0,0,8.2205,21.98,MR.,AUSTIN,KUMAR,55,M,M,70000.0,1,Partial College,Y,Skilled Manual,Canada,Canada,North America,2,2.0,1.6666666666666667,0.0
2017-06-26,6,2017,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,Silver,38,U,1117.8559,2071.4196,MR.,AUSTIN,KUMAR,55,M,M,70000.0,1,Partial College,Y,Skilled Manual,Canada,Canada,North America,1,1.6666666666666667,1.5,-0.5
2017-06-26,6,2017,Patch Kit/8 Patches,Tires and Tubes,Accessories,Black,0,0,0.8565,2.29,MRS.,BETHANY,SHE,90,M,F,10000.0,4,High School,N,Manual,France,France,Europe,2,1.6666666666666667,1.6666666666666667,1.0
2017-06-26,6,2017,Road Tire Tube,Tires and Tubes,Accessories,Black,0,0,1.4923,3.99,MRS.,BETHANY,SHE,90,M,F,10000.0,4,High School,N,Manual,France,France,Europe,2,1.6666666666666667,1.8333333333333333,0.0
2017-06-26,6,2017,HL Road Tire,Tires and Tubes,Accessories,Black,0,0,12.1924,32.6,MRS.,BETHANY,SHE,90,M,F,10000.0,4,High School,N,Manual,France,France,Europe,1,1.6666666666666667,1.6666666666666667,-0.5
2017-06-26,6,2017,Touring Tire,Tires and Tubes,Accessories,Black,0,0,10.8423,28.99,MS.,BIANCA,ZHAO,49,S,F,70000.0,0,Bachelors,Y,Professional,Australia,Australia,Pacific,1,1.3333333333333333,1.5,0.0
2017-06-26,6,2017,AWC Logo Cap,Caps,Clothing,Multi,0,U,5.7052,8.6442,MR.,BRETT,VAN,61,M,M,80000.0,1,Partial College,N,Skilled Manual,Australia,Australia,Pacific,2,1.3333333333333333,1.5,1.0
2017-06-26,6,2017,"Long-Sleeve Logo Jersey, XL",Jerseys,Clothing,Multi,XL,U,31.7244,48.0673,MR.,BRETT,VAN,61,M,M,80000.0,1,Partial College,N,Skilled Manual,Australia,Australia,Pacific,1,1.3333333333333333,1.5,-0.5
2017-06-26,6,2017,ML Road Tire,Tires and Tubes,Accessories,Black,0,0,9.3463,24.99,MR.,ARTURO,CARSON,59,S,M,70000.0,5,Bachelors,Y,Professional,Southwest,United States,North America,2,1.6666666666666667,1.5,1.0
2017-06-26,6,2017,"Sport-100 Helmet, Black",Helmets,Accessories,Black,0,0,12.0278,33.6442,MR.,DEVIN,COLLINS,57,M,M,30000.0,3,Bachelors,Y,Clerical,Germany,Germany,Europe,1,1.3333333333333333,1.3333333333333333,-0.5
2017-06-26,6,2017,Water Bottle - 30 oz.,Bottles and Cages,Accessories,Multi,0,0,1.8663,4.99,MR.,ADAM,WASHINGTON,52,M,M,50000.0,3,Bachelors,Y,Skilled Manual,Canada,Canada,North America,2,1.6666666666666667,1.5,1.0
